time,facility,tier,date,g1,g1_label,g2,g2_label,g3,g3_label,tot_infractions,tot_g_infractions,orig_shu_days
1830,Auburn,3,2022-08-08,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,6,5.0,14
1615,Bedford Hills,3,2022-08-08,100.13, FIGHTING ,106.10, DIRECT ORDER ,104.13, CREATE DISTURB ,4,4.0,90
1540,Cape Vincent,3,2022-08-08,114.10, SMUGGLING ,113.23, CONTRABAND ,,,2,2.0,60
912,Cape Vincent,3,2022-08-08,102.10, THREATS ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,5,5.0,30
1720,Cayuga,3,2022-08-08,118.10, ARSON ,107.10, INTERFERENCE ,118.24, SAFETY VIOLATION ,4,3.0,90
920,Clinton,3,2022-08-08,113.10, WEAPON ,113.11, ALTERED ITEM ,,,3,2.0,455
1335,Clinton,3,2022-08-08,118.22, UNHYGIENIC ACT ,,,,,2,1.0,45
930,Clinton,3,2022-08-08,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,4,4.0,60
1145,Clinton,3,2022-08-08,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,75
1915,Eastern,3,2022-08-08,113.10, WEAPON ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,5,4.0,270
1915,Eastern,3,2022-08-08,100.10, ASSAULT ON INCAR INDIV ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,6,4.0,209
800,Elmira,3,2022-08-08,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,62
1100,Elmira,3,2022-08-08,100.10, ASSAULT ON INCAR INDIV ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,5,4.0,30
1100,Elmira,3,2022-08-08,100.10, ASSAULT ON INCAR INDIV ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,5,5.0,45
1100,Elmira,3,2022-08-08,100.10, ASSAULT ON INCAR INDIV ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,5,5.0,5
1100,Elmira,3,2022-08-08,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,100.13, FIGHTING ,7,6.0,202
1600,Elmira,3,2022-08-08,113.10, WEAPON ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,5,5.0,150
1100,Elmira,3,2022-08-08,100.10, ASSAULT ON INCAR INDIV ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,5,5.0,60
1100,Elmira,3,2022-08-08,100.10, ASSAULT ON INCAR INDIV ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,5,4.0,21
1100,Elmira,3,2022-08-08,100.10, ASSAULT ON INCAR INDIV ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,5,5.0,25
1050,Elmira,3,2022-08-08,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,104.13, CREATE DISTURB ,5,3.0,4
1100,Elmira,3,2022-08-08,100.10, ASSAULT ON INCAR INDIV ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,5,4.0,15
1050,Elmira,3,2022-08-08,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,104.13, CREATE DISTURB ,4,3.0,30
1100,Elmira,3,2022-08-08,100.10, ASSAULT ON INCAR INDIV ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,5,5.0,30
1810,Fishkill,3,2022-08-08,100.11, ASSAULT ON STAFF ,,,,,3,1.0,90
1930,Five Points,3,2022-08-08,102.10, THREATS ,106.10, DIRECT ORDER ,107.11, HARASSMENT ,6,3.0,30
1420,Franklin,3,2022-08-08,102.10, THREATS ,103.10, BRIBERY/EXTORTION ,,,2,2.0,208
1048,Franklin,3,2022-08-08,100.11, ASSAULT ON STAFF ,102.10, THREATS ,104.11, VIOLENT CONDUCT ,12,12.0,119
1645,Gouverneur,3,2022-08-08,102.10, THREATS ,104.11, VIOLENT CONDUCT ,107.11, HARASSMENT ,3,3.0,90
1600,Great Meadow,3,2022-08-08,106.10, DIRECT ORDER ,116.13, VANDAL/STEALING ,113.23, CONTRABAND ,6,3.0,60
1655,Great Meadow,3,2022-08-08,100.11, ASSAULT ON STAFF ,118.22, UNHYGIENIC ACT ,,,2,2.0,364
2025,Green Haven,3,2022-08-08,100.10, ASSAULT ON INCAR INDIV ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,3,3.0,8
1540,Greene,3,2022-08-08,100.13, FIGHTING ,,,,,1,1.0,45
1230,Greene,3,2022-08-08,101.20, LEWD CONDUCT ,,,,,1,1.0,30
930,Marcy,3,2022-08-08,100.11, ASSAULT ON STAFF ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,70
956,Sing Sing,3,2022-08-08,100.10, ASSAULT ON INCAR INDIV ,104.11, VIOLENT CONDUCT ,107.10, INTERFERENCE ,4,4.0,210
1145,Ulster,3,2022-08-08,113.10, WEAPON ,114.10, SMUGGLING ,113.11, ALTERED ITEM ,3,3.0,90
1240,Upstate,3,2022-08-08,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,113.23, CONTRABAND ,3,3.0,60
1543,Upstate,3,2022-08-08,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,3,3.0,60
1155,Upstate,3,2022-08-08,102.10, THREATS ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,5,5.0,180
1305,Wende,3,2022-08-08,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,45
1305,Wende,3,2022-08-08,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,105.13, GANGS ,6,6.0,90
1300,Wende,3,2022-08-08,104.11, VIOLENT CONDUCT ,104.13, CREATE DISTURB ,,,2,2.0,32
1110,Attica,3,2022-08-09,113.10, WEAPON ,,,,,1,1.0,89
1825,Auburn,3,2022-08-09,113.10, WEAPON ,114.10, SMUGGLING ,113.11, ALTERED ITEM ,3,3.0,365
1140,Auburn,3,2022-08-09,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,120
1210,Auburn,3,2022-08-09,100.11, ASSAULT ON STAFF ,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,4,4.0,67
1140,Auburn,3,2022-08-09,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,90
1630,Auburn,3,2022-08-09,113.10, WEAPON ,114.10, SMUGGLING ,113.11, ALTERED ITEM ,3,3.0,168
1140,Auburn,3,2022-08-09,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,47
1140,Auburn,3,2022-08-09,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,30
2330,Cayuga,3,2022-08-09,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,112.20, DELAY COUNT ,5,4.0,45
930,Cayuga,3,2022-08-09,102.10, THREATS ,104.11, VIOLENT CONDUCT ,115.10, SEARCH/FRISK ,6,6.0,15
1915,Clinton,3,2022-08-09,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,90
1915,Clinton,3,2022-08-09,100.13, FIGHTING ,106.10, DIRECT ORDER ,104.13, CREATE DISTURB ,4,3.0,90
1100,Clinton,3,2022-08-09,102.10, THREATS ,,,,,1,1.0,300
1915,Clinton,3,2022-08-09,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,100.13, FIGHTING ,6,6.0,120
1915,Clinton,3,2022-08-09,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,90
1915,Clinton,3,2022-08-09,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,104.13, CREATE DISTURB ,3,3.0,30
1131,Clinton,3,2022-08-09,102.10, THREATS ,103.10, BRIBERY/EXTORTION ,,,2,2.0,44
1320,Clinton,3,2022-08-09,113.10, WEAPON ,,,,,1,1.0,129
25,Elmira,3,2022-08-09,100.11, ASSAULT ON STAFF ,104.11, VIOLENT CONDUCT ,104.13, CREATE DISTURB ,3,3.0,60
1310,Elmira,3,2022-08-09,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,30
1010,Elmira,3,2022-08-09,118.10, ARSON ,104.13, CREATE DISTURB ,116.10, LOSS/DAMAGE PROP ,3,3.0,90
2100,Fishkill,3,2022-08-09,113.10, WEAPON ,100.13, FIGHTING ,,,3,2.0,29
1730,Five Points,3,2022-08-09,100.10, ASSAULT ON INCAR INDIV ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,6,5.0,120
1730,Five Points,3,2022-08-09,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,100.13, FIGHTING ,7,6.0,210
2300,Franklin,3,2022-08-09,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,104.11, VIOLENT CONDUCT ,3,3.0,176
735,Gouverneur,3,2022-08-09,113.10, WEAPON ,113.23, CONTRABAND ,113.11, ALTERED ITEM ,3,3.0,90
725,Gouverneur,3,2022-08-09,104.11, VIOLENT CONDUCT ,115.10, SEARCH/FRISK ,106.10, DIRECT ORDER ,5,3.0,39
755,Gouverneur,3,2022-08-09,113.10, WEAPON ,113.23, CONTRABAND ,113.11, ALTERED ITEM ,3,3.0,45
950,Great Meadow,3,2022-08-09,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,104.11, VIOLENT CONDUCT ,5,5.0,210
1435,Great Meadow,3,2022-08-09,118.22, UNHYGIENIC ACT ,106.10, DIRECT ORDER ,,,4,2.0,60
747,Great Meadow,3,2022-08-09,102.10, THREATS ,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,5,4.0,30
1025,Great Meadow,3,2022-08-09,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,104.11, VIOLENT CONDUCT ,5,5.0,375
1200,Green Haven,3,2022-08-09,100.11, ASSAULT ON STAFF ,104.11, VIOLENT CONDUCT ,107.10, INTERFERENCE ,4,4.0,70
1900,Greene,3,2022-08-09,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,,,2,2.0,7
957,Greene,3,2022-08-09,102.10, THREATS ,106.10, DIRECT ORDER ,109.12, MOVEMENT VIO ,3,3.0,30
1930,Greene,3,2022-08-09,106.10, DIRECT ORDER ,101.20, LEWD CONDUCT ,,,2,2.0,30
1300,Greene,3,2022-08-09,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,105.13, GANGS ,4,4.0,30
730,Groveland,3,2022-08-09,102.10, THREATS ,104.11, VIOLENT CONDUCT ,107.11, HARASSMENT ,4,3.0,33
1850,Groveland,3,2022-08-09,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,109.12, MOVEMENT VIO ,3,3.0,60
1930,Groveland,3,2022-08-09,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,109.12, MOVEMENT VIO ,3,3.0,15
1534,Marcy,3,2022-08-09,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,104.13, CREATE DISTURB ,3,3.0,120
1045,Marcy,3,2022-08-09,104.11, VIOLENT CONDUCT ,107.10, INTERFERENCE ,104.13, CREATE DISTURB ,5,3.0,90
1303,Mohawk,3,2022-08-09,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,100.13, FIGHTING ,4,4.0,270
1745,Ulster,3,2022-08-09,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,,,3,2.0,30
1935,Ulster,3,2022-08-09,113.23, CONTRABAND ,,,,,3,1.0,15
1230,Upstate,3,2022-08-09,114.10, SMUGGLING ,116.10, LOSS/DAMAGE PROP ,,,2,2.0,90
1220,Upstate,3,2022-08-09,113.10, WEAPON ,114.10, SMUGGLING ,,,2,2.0,210
1537,Upstate,3,2022-08-09,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,30
1537,Upstate,3,2022-08-09,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,30
800,Upstate,3,2022-08-09,100.13, FIGHTING ,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,3,3.0,60
2255,Washington,3,2022-08-09,100.13, FIGHTING ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,8,8.0,59
1000,Wende,3,2022-08-09,114.10, SMUGGLING ,113.34, DRUG USE ,180.11, FACIL CORRESPOND ,5,5.0,45
2240,Wyoming,3,2022-08-09,100.11, ASSAULT ON STAFF ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,119
1355,Wyoming,3,2022-08-09,100.11, ASSAULT ON STAFF ,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,4,4.0,90
2100,Attica,3,2022-08-10,113.10, WEAPON ,113.23, CONTRABAND ,,,2,2.0,103
743,Auburn,3,2022-08-10,102.10, THREATS ,104.11, VIOLENT CONDUCT ,104.12, DEMONSTRATION ,6,6.0,120
743,Auburn,3,2022-08-10,104.11, VIOLENT CONDUCT ,104.12, DEMONSTRATION ,106.10, DIRECT ORDER ,6,5.0,365
743,Auburn,3,2022-08-10,102.10, THREATS ,104.11, VIOLENT CONDUCT ,104.12, DEMONSTRATION ,6,6.0,364
743,Auburn,3,2022-08-10,102.10, THREATS ,104.11, VIOLENT CONDUCT ,104.12, DEMONSTRATION ,6,6.0,230
743,Auburn,3,2022-08-10,100.11, ASSAULT ON STAFF ,113.10, WEAPON ,104.11, VIOLENT CONDUCT ,8,6.0,730
745,Auburn,3,2022-08-10,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,,,4,2.0,60
743,Auburn,3,2022-08-10,100.11, ASSAULT ON STAFF ,113.10, WEAPON ,104.11, VIOLENT CONDUCT ,8,7.0,1441
743,Auburn,3,2022-08-10,104.11, VIOLENT CONDUCT ,104.12, DEMONSTRATION ,106.10, DIRECT ORDER ,6,5.0,270
743,Auburn,3,2022-08-10,104.11, VIOLENT CONDUCT ,104.12, DEMONSTRATION ,106.10, DIRECT ORDER ,6,5.0,270
743,Auburn,3,2022-08-10,102.10, THREATS ,104.11, VIOLENT CONDUCT ,104.12, DEMONSTRATION ,6,6.0,230
743,Auburn,3,2022-08-10,102.10, THREATS ,104.11, VIOLENT CONDUCT ,104.12, DEMONSTRATION ,6,6.0,285
1530,Auburn,3,2022-08-10,102.10, THREATS ,116.10, LOSS/DAMAGE PROP ,113.11, ALTERED ITEM ,5,3.0,60
743,Auburn,3,2022-08-10,100.11, ASSAULT ON STAFF ,104.11, VIOLENT CONDUCT ,104.12, DEMONSTRATION ,7,6.0,180
743,Auburn,3,2022-08-10,102.10, THREATS ,104.11, VIOLENT CONDUCT ,104.12, DEMONSTRATION ,6,6.0,120
743,Auburn,3,2022-08-10,102.10, THREATS ,104.11, VIOLENT CONDUCT ,104.12, DEMONSTRATION ,6,6.0,180
743,Auburn,3,2022-08-10,102.10, THREATS ,104.11, VIOLENT CONDUCT ,104.12, DEMONSTRATION ,6,6.0,210
743,Auburn,3,2022-08-10,104.12, DEMONSTRATION ,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,6,4.0,90
830,Auburn,3,2022-08-10,113.23, CONTRABAND ,113.16, UNAUTH VALUABLE ,,,2,2.0,15
743,Auburn,3,2022-08-10,104.12, DEMONSTRATION ,106.10, DIRECT ORDER ,104.13, CREATE DISTURB ,6,3.0,90
905,Clinton,3,2022-08-10,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,6,6.0,109
1405,Clinton,3,2022-08-10,104.11, VIOLENT CONDUCT ,115.10, SEARCH/FRISK ,106.10, DIRECT ORDER ,4,3.0,120
1714,Elmira,3,2022-08-10,100.11, ASSAULT ON STAFF ,100.11, ASSAULT ON STAFF ,118.22, UNHYGIENIC ACT ,8,8.0,90
920,Five Points,3,2022-08-10,113.10, WEAPON ,114.10, SMUGGLING ,,,3,2.0,180
1405,Franklin,3,2022-08-10,102.10, THREATS ,,,,,1,1.0,47
1850,Great Meadow,3,2022-08-10,102.10, THREATS ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,6,4.0,44
1205,Green Haven,3,2022-08-10,102.10, THREATS ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,10,7.0,9
1509,Green Haven,3,2022-08-10,100.11, ASSAULT ON STAFF ,113.10, WEAPON ,104.11, VIOLENT CONDUCT ,6,6.0,365
130,Greene,3,2022-08-10,114.10, SMUGGLING ,113.23, CONTRABAND ,113.31, ALCOLHOL USE ,3,3.0,90
1850,Greene,3,2022-08-10,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,104.11, VIOLENT CONDUCT ,4,4.0,150
1700,Groveland,3,2022-08-10,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,109.12, MOVEMENT VIO ,3,3.0,15
1250,Marcy,3,2022-08-10,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,100
1250,Marcy,3,2022-08-10,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,120
1509,Mid-State,3,2022-08-10,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,104.13, CREATE DISTURB ,3,3.0,60
800,Mohawk,3,2022-08-10,113.10, WEAPON ,113.23, CONTRABAND ,,,2,2.0,92
830,Mohawk,3,2022-08-10,102.10, THREATS ,107.11, HARASSMENT ,,,2,2.0,30
710,Mohawk,3,2022-08-10,114.10, SMUGGLING ,115.10, SEARCH/FRISK ,113.23, CONTRABAND ,3,3.0,90
1140,Upstate,3,2022-08-10,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,107.10, INTERFERENCE ,4,3.0,60
1500,Upstate,3,2022-08-10,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,3,3.0,60
1140,Upstate,3,2022-08-10,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,60
905,Upstate,3,2022-08-10,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,109.12, MOVEMENT VIO ,3,3.0,60
1200,Upstate,3,2022-08-10,102.10, THREATS ,104.11, VIOLENT CONDUCT ,107.11, HARASSMENT ,3,3.0,365
1900,Washington,3,2022-08-10,113.10, WEAPON ,113.11, ALTERED ITEM ,,,2,2.0,90
945,Wende,3,2022-08-10,102.10, THREATS ,106.10, DIRECT ORDER ,104.13, CREATE DISTURB ,4,4.0,62
935,Wende,3,2022-08-10,102.10, THREATS ,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,4,4.0,95
1215,Wende,3,2022-08-10,100.11, ASSAULT ON STAFF ,106.10, DIRECT ORDER ,107.11, HARASSMENT ,3,3.0,45
900,Woodbourne,3,2022-08-10,102.10, THREATS ,103.10, BRIBERY/EXTORTION ,104.11, VIOLENT CONDUCT ,4,4.0,60
1145,Attica,3,2022-08-11,113.10, WEAPON ,,,,,1,1.0,89
1517,Attica,3,2022-08-11,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,181.10, HEARING DISP ,5,5.0,29
830,Auburn,3,2022-08-11,102.10, THREATS ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,6,6.0,90
1200,Auburn,3,2022-08-11,118.10, ARSON ,118.22, UNHYGIENIC ACT ,107.10, INTERFERENCE ,5,5.0,60
1945,Auburn,3,2022-08-11,104.11, VIOLENT CONDUCT ,115.10, SEARCH/FRISK ,106.10, DIRECT ORDER ,5,5.0,29
1845,Cayuga,3,2022-08-11,100.11, ASSAULT ON STAFF ,102.10, THREATS ,104.11, VIOLENT CONDUCT ,5,5.0,120
2050,Clinton,3,2022-08-11,100.10, ASSAULT ON INCAR INDIV ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,5,5.0,150
2052,Clinton,3,2022-08-11,113.10, WEAPON ,113.11, ALTERED ITEM ,,,2,2.0,730
2050,Clinton,3,2022-08-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,90
1530,Clinton,3,2022-08-11,100.13, FIGHTING ,106.10, DIRECT ORDER ,104.13, CREATE DISTURB ,3,3.0,90
2050,Clinton,3,2022-08-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,120
1130,Clinton,3,2022-08-11,104.11, VIOLENT CONDUCT ,115.10, SEARCH/FRISK ,106.10, DIRECT ORDER ,7,5.0,120
1530,Clinton,3,2022-08-11,100.13, FIGHTING ,104.13, CREATE DISTURB ,,,4,2.0,64
1615,Clinton,3,2022-08-11,100.11, ASSAULT ON STAFF ,118.22, UNHYGIENIC ACT ,,,2,2.0,270
1710,Clinton,3,2022-08-11,100.11, ASSAULT ON STAFF ,118.22, UNHYGIENIC ACT ,104.11, VIOLENT CONDUCT ,6,5.0,365
2050,Clinton,3,2022-08-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,60
1900,Collins,3,2022-08-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,104.13, CREATE DISTURB ,3,3.0,30
1300,Collins,3,2022-08-11,100.11, ASSAULT ON STAFF ,104.11, VIOLENT CONDUCT ,,,3,2.0,60
1900,Collins,3,2022-08-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,104.13, CREATE DISTURB ,3,3.0,30
1145,Collins,3,2022-08-11,102.10, THREATS ,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,4,4.0,4
2012,Coxsackie,3,2022-08-11,102.10, THREATS ,107.10, INTERFERENCE ,,,2,2.0,90
2145,Eastern,3,2022-08-11,102.10, THREATS ,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,6,6.0,4
700,Five Points,3,2022-08-11,101.22, STALKING ,107.10, INTERFERENCE ,104.13, CREATE DISTURB ,5,5.0,30
1210,Five Points,3,2022-08-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,120
1210,Five Points,3,2022-08-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,8
1645,Gouverneur,3,2022-08-11,113.10, WEAPON ,113.23, CONTRABAND ,,,2,2.0,124
1920,Great Meadow,3,2022-08-11,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,7,3.0,60
2135,Great Meadow,3,2022-08-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,120
945,Great Meadow,3,2022-08-11,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,107.11, HARASSMENT ,6,4.0,30
1338,Greene,3,2022-08-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,105.13, GANGS ,5,5.0,60
1315,Groveland,3,2022-08-11,105.13, GANGS ,114.10, SMUGGLING ,113.34, DRUG USE ,4,4.0,60
1310,Marcy,3,2022-08-11,113.10, WEAPON ,114.10, SMUGGLING ,113.23, CONTRABAND ,3,3.0,240
1521,Marcy,3,2022-08-11,104.11, VIOLENT CONDUCT ,,,,,1,1.0,30
1335,Mohawk,3,2022-08-11,102.10, THREATS ,104.11, VIOLENT CONDUCT ,,,2,2.0,90
1420,Orleans,3,2022-08-11,114.10, SMUGGLING ,113.23, CONTRABAND ,,,2,2.0,60
751,Riverview,3,2022-08-11,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,100.13, FIGHTING ,6,5.0,180
750,Riverview,3,2022-08-11,100.10, ASSAULT ON INCAR INDIV ,104.11, VIOLENT CONDUCT ,104.13, CREATE DISTURB ,3,3.0,94
751,Riverview,3,2022-08-11,100.10, ASSAULT ON INCAR INDIV ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,6,4.0,90
750,Riverview,3,2022-08-11,100.10, ASSAULT ON INCAR INDIV ,104.11, VIOLENT CONDUCT ,104.13, CREATE DISTURB ,3,3.0,39
755,Sing Sing,3,2022-08-11,114.10, SMUGGLING ,113.23, CONTRABAND ,109.10, OUT OF PLACE ,4,3.0,120
2200,Sullivan,3,2022-08-11,106.10, DIRECT ORDER ,101.20, LEWD CONDUCT ,107.10, INTERFERENCE ,5,5.0,60
1655,Ulster,3,2022-08-11,114.10, SMUGGLING ,113.23, CONTRABAND ,,,2,2.0,15
2215,Wallkill,3,2022-08-11,104.11, VIOLENT CONDUCT ,114.10, SMUGGLING ,107.10, INTERFERENCE ,7,5.0,124
2215,Wallkill,3,2022-08-11,114.10, SMUGGLING ,106.10, DIRECT ORDER ,113.23, CONTRABAND ,6,4.0,124
1030,Wende,3,2022-08-11,113.10, WEAPON ,105.13, GANGS ,113.23, CONTRABAND ,5,5.0,120
1345,Attica,3,2022-08-12,115.10, SEARCH/FRISK ,106.10, DIRECT ORDER ,106.10, DIRECT ORDER ,8,8.0,44
1725,Auburn,3,2022-08-12,113.10, WEAPON ,113.11, ALTERED ITEM ,,,2,2.0,120
740,Auburn,3,2022-08-12,100.11, ASSAULT ON STAFF ,104.11, VIOLENT CONDUCT ,104.12, DEMONSTRATION ,8,8.0,212
1315,Bedford Hills,3,2022-08-12,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,104.13, CREATE DISTURB ,4,3.0,90
1530,Clinton,3,2022-08-12,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,15
1035,Clinton,3,2022-08-12,104.11, VIOLENT CONDUCT ,107.10, INTERFERENCE ,104.13, CREATE DISTURB ,4,3.0,79
1530,Clinton,3,2022-08-12,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,100.13, FIGHTING ,7,7.0,118
2235,Collins,3,2022-08-12,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,109.12, MOVEMENT VIO ,3,3.0,15
830,Collins,3,2022-08-12,102.10, THREATS ,115.10, SEARCH/FRISK ,106.10, DIRECT ORDER ,4,4.0,30
945,Collins,3,2022-08-12,100.11, ASSAULT ON STAFF ,113.10, WEAPON ,104.11, VIOLENT CONDUCT ,4,4.0,120
1710,Coxsackie,3,2022-08-12,113.10, WEAPON ,113.23, CONTRABAND ,,,2,2.0,120
1520,Elmira,3,2022-08-12,113.10, WEAPON ,113.23, CONTRABAND ,,,3,2.0,270
115,Fishkill,3,2022-08-12,100.11, ASSAULT ON STAFF ,104.11, VIOLENT CONDUCT ,115.10, SEARCH/FRISK ,4,4.0,90
1815,Franklin,3,2022-08-12,102.10, THREATS ,104.13, CREATE DISTURB ,,,2,2.0,51
1450,Gouverneur,3,2022-08-12,102.10, THREATS ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,60
1115,Gouverneur,3,2022-08-12,102.10, THREATS ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,3,3.0,90
2246,Gouverneur,3,2022-08-12,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,104.13, CREATE DISTURB ,3,3.0,45
1210,Great Meadow,3,2022-08-12,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,7,7.0,30
1210,Green Haven,3,2022-08-12,113.10, WEAPON ,,,,,3,1.0,120
1020,Green Haven,3,2022-08-12,113.10, WEAPON ,113.10, WEAPON ,113.10, WEAPON ,17,17.0,730
2015,Greene,3,2022-08-12,100.11, ASSAULT ON STAFF ,,,,,1,1.0,120
1045,Groveland,3,2022-08-12,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,109.12, MOVEMENT VIO ,3,3.0,5
